Date,Scheme Name,ISIN,NAV
2025-06-11,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.9263
2025-06-11,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,153.0853
2025-06-11,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.6557
2025-06-11,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.2005
2025-06-11,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.8437
2025-06-11,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.9311
2025-06-11,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.94
2025-06-11,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,92.5552
2025-06-11,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.2587
2025-06-11,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,503.2652
2025-06-11,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,157.87
2025-06-11,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,275.1136
2025-06-11,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.779
2025-06-12,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.77
2025-06-12,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.861
2025-06-12,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.676
2025-06-12,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.78
2025-06-12,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,218.7124
2025-06-12,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.57
2025-06-12,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,473.185
2025-06-12,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.45
2025-06-12,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1125.93
2025-06-12,HSBC Large Cap Fund - Regular Growth,INF336L01016,463.686
2025-06-12,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.6638
2025-06-12,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,151.18
2025-06-12,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.0078
2025-06-12,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.9782
2025-06-12,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.6744
2025-06-12,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.8549
2025-06-12,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.83
2025-06-12,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.6991
2025-06-12,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.0543
2025-06-12,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,497.9684
2025-06-12,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,156.02
2025-06-12,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,272.4171
2025-06-12,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.615
2025-06-13,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.37
2025-06-13,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.798
2025-06-13,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.308
2025-06-13,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.71
2025-06-13,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,217.6858
2025-06-13,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.18
2025-06-13,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,471.583
2025-06-13,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,82.99
2025-06-13,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1116.999
2025-06-13,HSBC Large Cap Fund - Regular Growth,INF336L01016,461.1948
2025-06-13,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.546
2025-06-13,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,150.0882
2025-06-13,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.6445
2025-06-13,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.8436
2025-06-13,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.5775
2025-06-13,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7649
2025-06-13,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.78
2025-06-13,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.1086
2025-06-13,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,20.932
2025-06-13,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,494.64
2025-06-13,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,154.82
2025-06-13,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,270.7986
2025-06-13,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.528
2025-06-16,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.93
2025-06-16,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.908
2025-06-16,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.94
2025-06-16,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.83
2025-06-16,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,219.3475
2025-06-16,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.77
2025-06-16,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,474.709
2025-06-16,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.74
2025-06-16,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1124.783
2025-06-16,HSBC Large Cap Fund - Regular Growth,INF336L01016,465.5389
2025-06-16,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.6838
2025-06-16,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,151.6615
2025-06-16,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.1843
2025-06-16,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.0351
2025-06-16,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.6822
2025-06-16,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.8525
2025-06-16,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.89
2025-06-16,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.7507
2025-06-16,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.1059
2025-06-16,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,498.4722
2025-06-16,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,156.02
2025-06-16,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,273.0685
2025-06-16,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.667
2025-06-17,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.65
2025-06-17,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.873
2025-06-17,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.579
2025-06-17,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.76
2025-06-17,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,218.8687
2025-06-17,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.54
2025-06-17,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,472.885
2025-06-17,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.43
2025-06-17,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1121.413
2025-06-17,HSBC Large Cap Fund - Regular Growth,INF336L01016,463.7707
2025-06-17,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.581
2025-06-17,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,151.0314
2025-06-17,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.9551
2025-06-17,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.9606
2025-06-17,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.6424
2025-06-17,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7211
2025-06-17,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.81
2025-06-17,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.395
2025-06-17,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.0174
2025-06-17,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,496.6431
2025-06-17,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,155.08
2025-06-17,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,271.9295
2025-06-17,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.615
2025-06-18,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.61
2025-06-18,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.851
2025-06-18,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.564
2025-06-18,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.69
2025-06-18,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,218.2764
2025-06-18,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.43
2025-06-18,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,471.783
2025-06-18,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.23
2025-06-18,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1120.167
2025-06-18,HSBC Large Cap Fund - Regular Growth,INF336L01016,464.0187
2025-06-18,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.536
2025-06-18,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,150.7604
2025-06-18,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.7653
2025-06-18,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.9154
2025-06-18,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.629
2025-06-18,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.6651
2025-06-18,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.8
2025-06-18,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.3018
2025-06-18,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.011
2025-06-18,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,495.3193
2025-06-18,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,154.87
2025-06-18,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,271.9474
2025-06-18,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.593
2025-06-19,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,59.49
2025-06-19,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.813
2025-06-19,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.074
2025-06-19,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.54
2025-06-19,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,217.3357
2025-06-19,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.23
2025-06-19,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,470.099
2025-06-19,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,82.93
2025-06-19,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1118.468
2025-06-19,HSBC Large Cap Fund - Regular Growth,INF336L01016,462.6671
2025-06-19,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.3946
2025-06-19,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,149.8846
2025-06-19,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.3749
2025-06-19,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.8491
2025-06-19,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.5817
2025-06-19,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.5567
2025-06-19,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.76
2025-06-19,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,90.9972
2025-06-19,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,20.9847
2025-06-19,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,493.7439
2025-06-19,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,154.15
2025-06-19,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,271.0936
2025-06-19,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.546
2025-06-20,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.31
2025-06-20,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.939
2025-06-20,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,76.1
2025-06-20,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.76
2025-06-20,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,220.0596
2025-06-20,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,63.07
2025-06-20,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,474.645
2025-06-20,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.94
2025-06-20,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1131.445
2025-06-20,HSBC Large Cap Fund - Regular Growth,INF336L01016,467.8752
2025-06-20,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.6542
2025-06-20,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,151.8835
2025-06-20,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.0836
2025-06-20,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.1267
2025-06-20,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.7539
2025-06-20,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7551
2025-06-20,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.89
2025-06-20,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.9634
2025-06-20,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.208
2025-06-20,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,499.1095
2025-06-20,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,156.03
2025-06-20,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,274.4094
2025-06-20,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.758
2025-06-23,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.08
2025-06-23,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.914
2025-06-23,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,75.872
2025-06-23,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.74
2025-06-23,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,219.4818
2025-06-23,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,62.81
2025-06-23,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,472.717
2025-06-23,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.61
2025-06-23,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1126.216
2025-06-23,HSBC Large Cap Fund - Regular Growth,INF336L01016,465.8533
2025-06-23,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.6287
2025-06-23,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,151.6579
2025-06-23,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,55.8997
2025-06-23,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,22.992
2025-06-23,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.6916
2025-06-23,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.7405
2025-06-23,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.89
2025-06-23,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.6047
2025-06-23,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.1297
2025-06-23,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,497.1819
2025-06-23,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,155.49
2025-06-23,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,273.2961
2025-06-23,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.727
2025-06-24,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.28
2025-06-24,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,9.967
2025-06-24,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,76.268
2025-06-24,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.85
2025-06-24,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,220.4641
2025-06-24,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,63.01
2025-06-24,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,474.68
2025-06-24,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,83.87
2025-06-24,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1132.054
2025-06-24,HSBC Large Cap Fund - Regular Growth,INF336L01016,468.2097
2025-06-24,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.7355
2025-06-24,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,152.6893
2025-06-24,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.1062
2025-06-24,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.0981
2025-06-24,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.7722
2025-06-24,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.867
2025-06-24,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,9.97
2025-06-24,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,91.9718
2025-06-24,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.2044
2025-06-24,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,499.9235
2025-06-24,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,155.87
2025-06-24,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,273.9128
2025-06-24,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.777
2025-06-25,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,60.82
2025-06-25,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.024
2025-06-25,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,76.776
2025-06-25,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,15.97
2025-06-25,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,221.8295
2025-06-25,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,63.51
2025-06-25,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,476.614
2025-06-25,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,84.44
2025-06-25,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1139.732
2025-06-25,HSBC Large Cap Fund - Regular Growth,INF336L01016,472.3599
2025-06-25,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,17.8479
2025-06-25,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,153.8258
2025-06-25,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.4206
2025-06-25,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.3068
2025-06-25,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.8731
2025-06-25,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,14.9865
2025-06-25,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,10.01
2025-06-25,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,92.5673
2025-06-25,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.3528
2025-06-25,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,503.477
2025-06-25,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,156.9
2025-06-25,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,275.9557
2025-06-25,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,14.886
2025-06-26,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,61.45
2025-06-26,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.118
2025-06-26,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,77.445
2025-06-26,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.11
2025-06-26,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,223.7116
2025-06-26,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.15
2025-06-26,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,480.75
2025-06-26,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.35
2025-06-26,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1152.352
2025-06-26,HSBC Large Cap Fund - Regular Growth,INF336L01016,476.7494
2025-06-26,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.0115
2025-06-26,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,155.3848
2025-06-26,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,56.9398
2025-06-26,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.5846
2025-06-26,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,13.9893
2025-06-26,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,15.1419
2025-06-26,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,10.13
2025-06-26,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,93.6664
2025-06-26,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.518
2025-06-26,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,508.1663
2025-06-26,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,158.29
2025-06-26,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,278.5857
2025-06-26,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.029
2025-06-27,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,61.76
2025-06-27,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.152
2025-06-27,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,77.753
2025-06-27,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.2
2025-06-27,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,224.9974
2025-06-27,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.43
2025-06-27,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,481.149
2025-06-27,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.85
2025-06-27,HDFC Large Cap Fund - Growth Option - Regular Plan,INF179K01BE2,1159.742
2025-06-27,HSBC Large Cap Fund - Regular Growth,INF336L01016,478.599
2025-06-27,ITI Large Cap Fund - Regular Plan - Growth Option,INF00XX01770,18.1126
2025-06-27,JM Large Cap Fund (Regular) - Growth Option,INF192K01601,156.2548
2025-06-27,LIC MF Large Cap Fund-Regular Plan-Growth,INF767K01105,57.221
2025-06-27,Mahindra Manulife Large Cap Fund - Regular Plan - Growth,INF174V01697,23.7181
2025-06-27,Motilal Oswal Large Cap Regular Plan Growth,INF247L01CB9,14.0371
2025-06-27,quant Large Cap Fund - Growth Option - Regular Plan,INF966L01AW4,15.2446
2025-06-27,Samco Large Cap Fund - Regular Plan - Growth Option,INF0K1H01263,10.18
2025-06-27,SBI Large Cap FUND-REGULAR PLAN GROWTH,INF200K01180,94.288
2025-06-27,Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth,INF903JA1IZ3,21.5893
2025-06-27,Tata Large Cap Fund -Regular Plan - Growth Option,INF277K01931,511.0088
2025-06-27,Taurus Large Cap Fund - Regular Plan - Growth,INF044D01773,159.07
2025-06-27,UTI Large Cap Fund - Regular Plan - Growth Option,INF789F01976,279.2086
2025-06-27,WhiteOak Capital Large Cap Fund Regular Plan Growth,INF03VN01662,15.097
2025-06-30,Axis Large Cap Fund - Regular Plan - Growth,INF846K01164,61.59
2025-06-30,BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH,INF0QA701862,10.148
2025-06-30,BANDHAN Large Cap Fund - Regular Plan - Growth,INF194K01516,77.57
2025-06-30,BANK OF INDIA Large Cap Fund Regular Plan Growth,INF761K01FO7,16.19
2025-06-30,BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option,INF251K01894,224.3769
2025-06-30,CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION,INF760K01AR3,64.19
2025-06-30,DSP Large Cap Fund - Regular Plan - Growth,INF740K01243,480.035
2025-06-30,Edelweiss Large Cap Fund - Regular Plan - Growth Option,INF754K01046,85.57
